rpssm0,rpssm1,rpssm2,rpssm3,rpssm4,rpssm5,rpssm6,rpssm7,rpssm8,rpssm9,rpssm10,rpssm11,rpssm12,rpssm13,rpssm14,rpssm15,rpssm16,rpssm17,rpssm18,rpssm19,rpssm20,rpssm21,rpssm22,rpssm23,rpssm24,rpssm25,rpssm26,rpssm27,rpssm28,rpssm29,rpssm30,rpssm31,rpssm32,rpssm33,rpssm34,rpssm35,rpssm36,rpssm37,rpssm38,rpssm39,rpssm40,rpssm41,rpssm42,rpssm43,rpssm44,rpssm45,rpssm46,rpssm47,rpssm48,rpssm49,rpssm50,rpssm51,rpssm52,rpssm53,rpssm54,rpssm55,rpssm56,rpssm57,rpssm58,rpssm59,rpssm60,rpssm61,rpssm62,rpssm63,rpssm64,rpssm65,rpssm66,rpssm67,rpssm68,rpssm69,rpssm70,rpssm71,rpssm72,rpssm73,rpssm74,rpssm75,rpssm76,rpssm77,rpssm78,rpssm79,rpssm80,rpssm81,rpssm82,rpssm83,rpssm84,rpssm85,rpssm86,rpssm87,rpssm88,rpssm89,rpssm90,rpssm91,rpssm92,rpssm93,rpssm94,rpssm95,rpssm96,rpssm97,rpssm98,rpssm99,rpssm100,rpssm101,rpssm102,rpssm103,rpssm104,rpssm105,rpssm106,rpssm107,rpssm108,rpssm109
5.002047502047514,4.420693420693424,4.681135681135687,4.337701337701341,4.08275320775321,4.200655200655204,5.17581217581218,6.062790062790064,5.491127491127493,6.229047229047233,4.418099918099924,2.9232186732186727,3.171990171990172,2.7945672945672935,3.5906019656019654,3.1475566475566428,4.356879606879606,4.9987714987714975,4.405405405405404,5.124078624078624,4.725225225225228,3.2315724815724813,3.315724815724815,3.0435435435435445,3.793304668304669,3.2790062790062775,4.7487714987714975,5.085995085995085,4.646191646191646,5.184275184275184,3.7223587223587207,2.5283920283920276,2.627900627900627,1.8434343434343428,3.0590021840021837,2.488806988806984,3.76057876057876,4.1328146328146325,3.749522249522252,4.640595140595144,4.143529893529892,3.663390663390664,3.8206388206388215,2.6866639366639364,3.1102579852579844,3.1559514059514058,3.7475429975429986,4.388820638820639,5.145577395577396,5.802825552825553,3.7680862680862655,2.843707343707343,2.9464919464919475,2.176085176085176,3.257200382200379,2.6352716352716326,4.164346164346168,4.323232323232323,4.106197106197104,4.528801528801532,5.006961506961511,4.482186732186732,4.719901719901721,3.436254436254433,3.9892506142506146,3.878924378924377,4.522727272727272,5.893120393120394,6.128992628992629,6.608108108108108,6.271089271089274,5.85872235872236,5.912776412776412,4.923150423150424,4.812346437346437,5.2401037401037405,6.4914004914004915,6.335380835380836,5.718673218673218,7.2174447174447165,5.271908271908276,4.136363636363637,4.060196560196561,3.6012831012831,4.93642506142506,3.936254436254436,6.017199017199017,5.9815724815724804,4.364864864864865,4.80958230958231,6.414004914004912,5.4987714987714975,5.395577395577396,4.342069342069346,6.0334766584766575,4.779415779415783,6.964373464373464,7.454545454545454,4.847665847665848,4.42997542997543,6.207499652911273,3.904157956074596,4.095790981833908,2.1486921429791854,3.603439782775857,3.2279511886453944,5.0107170319108105,7.560547625913112,5.759203191080353,7.363970588235294
4.108404227893793,3.6391466872905425,4.233307553493176,3.0698633668471262,4.504092549626197,3.1473317865429236,5.187870585202377,5.6768497035318335,4.796725960299053,4.968806393400365,4.347995617427184,3.5078306264501156,4.083236658932714,2.501772364011343,3.7871229698375872,2.536446249033253,4.9567865429234335,5.606438515081207,4.601798143851508,4.713167053364269,4.672048208301118,4.125,4.40516241299304,2.864494715132765,4.200116009280743,3.025618716163962,5.217227378190255,6.221287703016241,4.8999419953596295,5.012470997679815,3.1010569734467643,2.651521010569733,3.175689610724416,1.3164475380252638,2.402777777777774,1.6767208043310107,2.96358597576695,4.769270430523337,3.0863624645527215,3.7998195411188487,4.377287960814649,4.133410672853827,4.604988399071924,2.685743748388761,3.1998259860788862,2.843774168600154,3.694895591647332,6.145011600928074,4.44431554524362,4.922273781902552,3.28112915699923,2.9572699149265302,3.638437741686008,1.8210879092549597,2.6644431554524357,2.010440835266817,3.4514694508894075,5.015854601701472,3.404872389791188,3.795823665893277,4.695056715648373,4.5165313225058,4.9202436194895585,2.948601443671047,3.6200696055684456,3.288766434648105,3.602958236658933,6.627900232018561,5.307714617169373,5.937645011600928,5.834751224542408,5.5667053364269155,6.2621809744779595,4.770430523330762,5.651682134570764,4.875483372003099,7.022621809744779,7.002320185614849,6.303944315545244,6.643851508120648,4.364140242330502,4.49245939675174,5.267981438515082,3.475380252642433,4.737529002320185,3.5255220417633426,5.150232018561485,6.32830626450116,4.288863109048724,5.310904872389792,4.92059809229183,4.680394431554524,5.082366589327146,3.7982727507089526,4.997389791183295,4.184068058778036,5.860208816705336,6.851508120649652,5.408352668213457,5.3839907192575405,4.8577668943377565,3.910010234482156,4.638117283950613,1.6250994274881931,3.739947702331967,2.34281169029112,4.317236796982166,7.377314814814824,5.520570773319613,6.356481481481497
4.38291796469367,3.729653426791283,4.183605919003129,2.9604101765316733,4.222936137071655,2.9108255451713414,4.934190031152652,5.999221183800618,4.867990654205612,5.578660436137076,4.386422637590869,3.3986565420560746,3.7441588785046727,2.393042575285563,3.681074766355139,2.546858774662512,4.967873831775701,5.748831775700935,4.696261682242991,4.827102803738318,4.597384475597098,3.933995327102804,4.152161214953272,2.7987084631360326,4.0797313084112155,3.078303478712362,5.321553738317757,6.454731308411216,4.946553738317757,5.073890186915888,3.175103842159921,2.5928413811007247,3.0273234683281447,1.3008826583592945,2.3995976116303184,1.69522326064382,2.9998701973001034,5.211708203530636,3.428608515057113,4.0068795430945015,4.411928868120464,3.7432827102803734,4.446261682242991,2.5443276220145368,3.0975467289719627,2.80873572170301,3.669392523364486,6.430490654205608,4.894275700934579,5.346378504672897,3.4497663551401887,2.7874156282450664,3.5641874350986567,1.8974558670820303,2.7218977154724793,2.173935617860847,3.572170301142271,5.563213914849421,3.791796469366573,4.075674974039464,4.726765316718591,4.581483644859813,5.080023364485981,2.987279335410176,3.7844626168224305,3.3233385254413323,3.683995327102804,7.397196261682243,5.643691588785047,5.893691588785047,6.650051921079947,6.107768691588786,6.4737149532710285,4.946391484942891,5.865070093457945,5.2368899273104885,7.605140186915887,7.58644859813084,6.531542056074766,7.677570093457942,4.43470924195224,4.390478971962617,5.113901869158879,3.643821391484943,5.055490654205608,3.8221703011422696,5.383177570093458,6.870327102803738,5.303738317757009,6.216121495327103,5.449506749740396,5.12178738317757,5.52161214953271,4.105659397715481,5.511098130841121,4.380581516095538,6.304906542056075,7.466121495327102,5.77570093457944,6.043224299065421,5.1424495387199425,3.6499421324596097,4.4397960237121055,1.5236025305955374,3.4227780766242457,2.4146262094980018,4.359376443292533,8.179470878771617,5.78122266234156,7.049581343287636
4.558770576131692,3.9450874485596734,4.523212448559679,3.1095679012345707,4.0955504115226375,3.3815586419753156,5.5683513374485685,5.433127572016462,5.308513374485601,5.455118312757201,4.25189686213992,3.1605902777777777,3.8226273148148153,2.5740419238683097,3.3428819444444446,2.816968878600824,4.90769675925926,5.361979166666665,5.0390625,4.8515625,5.0170396090535005,3.9866898148148153,4.385416666666665,3.1794624485596734,3.9508101851851847,3.5018647119341626,5.458333333333332,6.054976851851852,5.532986111111111,5.436921296296297,3.381687242798356,2.7336676954732497,3.325295781893008,1.4466306584362119,2.1337448559670764,2.0329218106995843,3.363104423868316,4.835519547325107,3.621399176954736,3.9501028806584415,4.026105967078191,3.454282407407407,4.314236111111112,2.3717849794238663,2.666087962962963,2.783307613168725,3.586805555555556,5.623842592592593,4.56712962962963,4.907407407407408,3.9234825102880713,3.1313014403292216,4.00379372427984,2.111625514403288,2.530221193415636,2.577031893004112,4.064364711934161,5.463477366255145,4.064171810699592,4.028677983539102,5.18804655349794,4.729456018518518,5.521701388888889,3.206950874485601,3.4239004629629624,3.8194765946502094,4.149016203703703,6.893807870370369,5.874131944444445,6.147280092592593,5.862139917695472,5.538194444444445,6.010995370370369,4.664994855967081,5.052083333333332,4.934927983539097,7.236689814814816,6.788194444444445,6.6782407407407405,6.793981481481483,4.921167695473261,5.047453703703703,5.902199074074073,4.052726337448565,4.72337962962963,4.41293724279836,6.022569444444445,6.932870370370369,5.438657407407408,6.056712962962963,5.043467078189309,4.766203703703703,5.322337962962963,3.9790380658436297,5.064814814814815,4.705761316872438,6.713541666666665,6.621527777777778,5.652777777777778,5.618055555555555,5.259010750852938,3.52006784398018,4.622497853207387,1.711616859300193,3.169337934492159,2.947862422743609,4.695536804825888,7.350425891652311,6.411341465365973,6.868445615476117
4.073862191711166,3.2180587337910005,3.742562929061792,2.8081617086193758,3.9449847444698745,3.17836257309942,4.926678108314269,5.561784897025162,4.658657513348596,5.626620900076275,3.9721904398677914,2.820366132723112,3.4442219679633865,2.3641304347826053,3.4256292906178487,2.729500381388257,4.889588100686499,5.476258581235697,4.456807780320366,4.636441647597254,4.591374269005857,3.602974828375286,3.8709954233409607,2.781178489702518,3.8918764302059494,3.2384630053394408,5.188215102974829,6.228546910755148,4.74570938215103,4.856693363844394,2.9026188660055934,2.4533752860411884,2.926773455377577,1.2720569539791522,2.160469107551484,1.8047292143401965,3.0185926773455374,4.76353928299009,3.2479023646071683,3.87566742944318,3.902015001271299,3.459954233409611,4.149599542334096,2.248188405797097,2.6967963386727685,2.6055491990846673,3.4565217391304346,5.9144736842105265,4.4499427917620125,5.0254576659038905,3.337782862954491,2.8529430460208527,3.489956775997972,1.87376048817696,2.49520086448004,2.218026951436558,3.6164823290109376,5.416348843122295,3.700864480040688,4.159293160437332,4.435291126366644,4.454519450800915,4.9616704805492,2.9572845156369185,3.3967391304347827,3.4157131960335665,3.7176773455377568,6.986270022883296,5.46796338672769,6.157894736842104,6.192346809051607,5.3366704805492,6.001144164759725,4.474828375286047,5.549485125858124,4.961479786422583,6.7794622425629285,7.392448512585811,6.371853546910756,6.891304347826088,4.256038647343001,4.486556064073226,4.975972540045767,3.563691838291381,4.511727688787185,3.922196796338676,5.356121281464532,6.354691075514873,4.908466819221968,5.757437070938215,5.380752606153066,4.86870709382151,5.209382151029748,3.9469870327993983,5.178775743707094,4.504576659038904,6.352688787185355,7.044622425629289,5.58466819221968,5.719679633867276,4.626465600522649,3.268994599778988,4.234920039198516,1.3719735247851816,3.1930592043535286,2.5123746377264964,4.143216623923634,7.717942703446605,5.463027251308354,6.532708867621583
3.4101765316718624,3.3353128245067545,4.058833073727941,2.8130841121495327,4.187337746625138,3.198208722741433,5.185585410176537,5.456516095534789,4.84592419522327,4.56516095534788,3.9857866043613703,3.3694509345794397,4.257301401869159,2.5329049844236726,3.5569509345794397,2.648169781931464,4.936039719626168,5.650116822429907,4.691004672897196,4.290303738317757,4.424357476635521,3.950934579439252,4.34696261682243,3.0189836448598166,4.269275700934579,3.297021028037387,5.500584112149533,6.152161214953272,5.392815420560749,4.931366822429907,2.8428089304257536,2.643204828660436,3.1299649532710307,1.424065420560744,2.4002141744548258,1.7917964693665591,3.2976051401869184,4.873831775700942,3.377725856697825,3.9598909657320935,3.9044976635514055,3.8446261682242993,4.51285046728972,2.5158683800623014,2.841705607476636,2.7109618380062286,3.806074766355139,5.99445093457944,4.357768691588786,5.11945093457944,3.188733125649015,3.0135319314641777,3.8238901869158903,1.926531671858772,2.4991238317756976,2.109423676012458,3.869645638629288,5.191978193146422,3.690420560747671,4.0241433021806925,5.045658099688477,4.706775700934579,5.52570093457944,3.4381814641744586,4.0449766355140175,3.5553933021806903,3.9643691588785046,7.774240654205607,5.969334112149533,6.322137850467289,6.024922118380057,5.705899532710279,6.222254672897196,4.765576323987546,5.676693925233645,5.1405763239875375,7.792932242990653,6.237149532710279,6.468457943925234,6.532710280373832,4.448598130841129,4.378796728971961,5.304030373831775,3.7095015576324,5.06804906542056,3.9731308411214985,5.721670560747664,6.617990654205608,4.896028037383178,5.700934579439251,4.814641744548291,5.016647196261682,5.405665887850466,3.769470404984432,5.073890186915888,4.21378504672898,6.607184579439253,6.592289719626168,5.396028037383178,5.383177570093458,4.421974813583204,3.804377828853344,4.789136659766028,1.5089282641730166,3.7150336066419993,2.512647845981181,4.751340733858209,7.062915328649607,5.971908433446915,6.244749811183375
3.6719753086419793,3.4122839506172897,3.909598765432108,2.782962962962965,3.926358024691363,2.878395061728398,5.146543209876543,5.204691358024692,4.5287654320987745,4.79765432098766,3.9741666666666746,3.384166666666667,3.835555555555556,2.4621913580246906,3.5158333333333323,2.586635802469136,4.781388888888888,5.294166666666666,4.668611111111111,4.368611111111111,4.000092592592599,3.7052777777777774,3.855,2.724783950617286,3.9341666666666657,2.964783950617285,4.996944444444445,5.849722222222223,5.155277777777777,4.683055555555555,2.902222222222224,2.590555555555555,2.970462962962966,1.1645679012345689,2.1642592592592567,1.5441975308641935,2.7344444444444447,4.470740740740744,3.1177777777777815,3.593333333333339,4.030462962962969,3.9102777777777775,4.267777777777778,2.3477469135802447,2.9075,2.565895061728395,3.605833333333333,5.8708333333333345,4.2675,4.68638888888889,3.222839506172841,2.8698148148148164,3.4060185185185254,1.755555555555552,2.5898148148148143,2.0356790123456747,3.4396296296296325,4.925185185185187,3.5611111111111162,3.6833333333333376,4.686296296296301,4.427222222222222,4.964722222222222,2.951728395061732,3.725555555555556,3.3639506172839537,3.244444444444444,6.85,5.2555555555555555,5.826666666666668,5.704814814814808,5.576111111111112,6.036388888888888,4.4950617283950685,5.227222222222222,4.734691358024694,7.224444444444445,6.953333333333332,6.136666666666666,6.296666666666666,4.297037037037044,4.3883333333333345,5.1475,3.6013580246913643,4.540555555555556,3.618024691358028,5.267777777777778,6.501111111111112,4.997777777777777,5.455555555555555,4.4403703703703785,4.501666666666666,4.880833333333332,3.5913580246913646,5.0438888888888895,4.191728395061734,5.993333333333332,6.1755555555555555,5.4188888888888895,5.0744444444444445,4.347736736790864,3.618787518252135,4.2124768314806635,1.3097160562413954,3.4795158332554865,2.2898357868884047,4.191129837119779,7.140456536595196,5.707356404344113,6.059862045909353
3.913926258096663,3.3913801694070798,4.0634653712008015,2.9003487792725484,3.620733682112608,2.806552067762829,4.314399601395128,5.61073741903338,4.589436970602896,4.950049825610368,3.8918784255107166,2.927130044843049,3.54932735426009,2.3784255107125007,3.2783071748878925,2.4495515695067245,4.321188340807176,5.446188340807176,4.327354260089686,4.302690582959642,4.28294718485302,3.434417040358744,3.838004484304933,2.708582461385149,3.7659753363228705,2.934417040358745,4.609304932735426,6.083520179372197,4.67432735426009,4.608183856502242,2.775161933233684,2.376930742401592,2.8165794718485295,1.2857498754359733,2.0816205779770782,1.5723716990533125,2.650847035376181,4.94008470353762,3.211011459890384,3.5170652715495834,3.697465122072749,3.4767376681614346,3.9610426008968607,2.3446998006975583,2.7034753363228705,2.4191890881913283,3.2205717488789243,5.814181614349775,4.5451233183856505,4.510369955156952,3.1817389138016963,2.7017937219730928,3.2180493273542625,1.7070254110612828,2.4251681614349763,1.9211509715993984,3.051569506726457,5.463004484304929,3.600149476831097,3.637144992526168,4.036216990533136,3.945908071748879,4.258127802690583,2.6871885899352272,3.019058295964125,2.8151158445440942,3.279988789237668,7.027746636771299,5.086042600896861,5.171244394618833,6.103014449427001,5.079596412556054,5.785313901345291,4.550323866467371,5.8399663677130045,5.123692077727954,6.72982062780269,7.265695067264574,5.943946188340808,6.463004484304933,4.298081714001,4.312780269058296,4.772982062780269,3.6444942700548064,4.6448991031390126,3.7701793721973127,5.128923766816143,6.471973094170404,5.040358744394619,5.427130044843048,4.806302939711015,4.292600896860987,4.535313901345291,3.6078724464374745,4.88817264573991,3.932361733931245,5.617713004484305,6.853139013452914,5.177130044843048,5.2320627802690565,4.523576682398361,3.185945077549048,4.01436121496029,1.3428368536396702,3.165285347506873,2.1433880466957023,3.6448758564428982,7.593812090546505,5.35522423914839,5.823101061513718
4.01013513513514,3.3828828828828876,3.9689376876876974,2.827952952952952,4.092999249249257,3.0968468468468484,4.8490052552552605,5.612987987987984,4.8490990990991,4.954204204204207,4.045045045045049,2.938626126126126,3.5582770270270268,2.091716716716713,3.550957207207208,2.5809559559559547,4.424831081081081,5.295045045045044,4.523648648648648,4.456081081081081,4.5133258258258335,3.752252252252252,4.103322072072072,2.5551176176176167,4.058277027027027,3.139702202202205,4.755349099099099,6.142454954954954,4.88795045045045,4.729166666666665,2.9137887887887883,2.3947697697697667,3.0675362862862894,1.065690690690691,2.086117367367364,1.5100100100100085,2.8214777277277263,4.656031031031032,3.111361361361362,3.4469469469469534,3.96940690690691,3.5,4.325168918918919,2.415477977977976,2.9124436936936937,2.682494994994995,3.4794481981981984,6.134572072072071,4.232545045045044,4.543355855855856,3.391516516516521,2.883133133133134,3.746590340340348,1.7228478478478448,2.4690002502502493,2.0838338338338307,3.517048298298302,5.249124124124127,3.448448448448453,3.7112112112112174,4.5213963963964,4.277027027027027,5.001407657657658,2.8184434434434413,3.3088400900900905,3.1537787787787814,3.49070945945946,6.855855855855856,5.204954954954954,5.442567567567568,5.992492492492488,5.398648648648648,5.953547297297296,4.306806806806811,5.70411036036036,4.731856856856864,6.882038288288288,6.905405405405404,6.03490990990991,6.172297297297296,4.421171171171178,4.381756756756757,5.278997747747748,3.502752752752752,4.568975225225226,3.619244244244249,5.109515765765765,6.734234234234235,4.856981981981982,5.703828828828828,5.004129129129133,4.450450450450449,4.96143018018018,3.6014764764764786,4.717623873873873,4.0227727727727824,5.91920045045045,6.748873873873873,5.096846846846847,5.398648648648648,4.79091023860623,3.364049993687667,4.408395404620631,1.354787414608146,3.4496730210831967,2.4731535019428024,4.12228758995076,7.646781971973209,5.59710137608888,6.097189748769094
3.9739543238388526,3.2132730305363126,3.8578072876571783,2.8963305106492183,4.164293045932774,2.9775468308955624,4.722318450089823,5.520143700282262,5.059019758788813,4.963561714139088,3.976392096484479,2.986431870669746,3.704676674364896,2.138953040800612,3.3210161662817548,2.3489863997947102,4.38770207852194,5.03810623556582,4.394919168591224,4.219399538106235,4.411438285860926,3.751154734411085,4.27540415704388,2.6382794457274805,3.8559468822170886,3.0080510649217356,4.75635103926097,5.895785219399538,4.9142609699769055,4.851905311778291,2.8438542468565564,2.3821208622016914,2.9854695919938417,1.1267641775724928,2.1356812933025373,1.5916089299461118,2.703329484218628,4.707467282525023,3.1262509622786783,3.4018475750577406,4.092731588401343,3.446304849884526,4.266166281755197,2.5208814472671266,2.8796189376443415,2.7162881703874784,3.1737875288683597,6.043591224018475,4.42580831408776,4.435046189376443,3.2977931742365927,2.7595907108031805,3.543078008724663,1.86399794713882,2.513536053374388,2.1607646907877824,3.459167308185785,5.255837823967155,3.4136515268155043,3.5206569155760885,4.441557608416739,4.018187066974596,4.619226327944573,2.7715550423402577,3.373556581986143,3.257569925583781,3.3732678983833724,6.983256351039261,5.066397228637413,5.568706697459584,5.825506800102636,5.515300230946882,6.165993071593533,4.653194765204008,5.411662817551963,4.967154221195794,6.911951501154735,7.229792147806003,6.5,6.377598152424942,4.1037977931742455,4.210450346420323,5.215646651270207,3.4896073903002343,4.568706697459584,3.542596869386711,4.8830831408776,6.676674364896074,4.59122401847575,5.159353348729793,4.473697716191949,4.052251732101617,4.668302540415705,3.6308698999230216,4.90473441108545,4.185014113420585,5.996247113163971,6.7886836027713615,5.165127020785219,5.426096997690531,4.695581770689542,3.2262325065301813,4.398532565992074,1.4240722650489237,3.3962456730871273,2.501013447349107,4.0188645437363,7.488208498800141,5.523221983902832,5.930684448597338
